mol_id,smiles,assay_name,true_label,true_label_clean,pred_label,pred_proba,has_true_label,is_correct,error_type,confidence,error_magnitude
TOX4559,Nc1ccc(/N=N\c2ccccc2)c(N)c1,NR-AR,0.0,0.0,1,0.981274709044268,True,0.0,false_positive,0.981274709044268,0.981274709044268
TOX26274,CC(O)C(=O)O.CCOc1ccc2nc3cc(N)ccc3c(N)c2c1,NR-AR,0.0,0.0,1,0.9117684895559702,True,0.0,false_positive,0.9117684895559702,0.9117684895559702
TOX25354,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)C(O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,NR-AR,1.0,1.0,0,0.00633675711094321,True,0.0,false_negative,0.9936632428890568,0.9936632428890568
TOX28969,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC=C(c5cccnc5)[C@@]4(C)CC[C@@H]32)C1,NR-AR,0.0,0.0,1,0.6066585015568906,True,0.0,false_positive,0.6066585015568906,0.6066585015568906
TOX4554,COc1ccc(N=[N+]([O-])c2ccc(OC)cc2)cc1,NR-AR,1.0,1.0,0,0.011074311910084506,True,0.0,false_negative,0.9889256880899155,0.9889256880899155
TOX24408,NCCN1CCOCC1,NR-AR,0.0,0.0,1,0.6187600235070482,True,0.0,false_positive,0.6187600235070482,0.6187600235070482
TOX24526,CCOc1ccc(NC(=O)CC(C)=O)cc1,NR-AR,0.0,0.0,1,0.7167174820405187,True,0.0,false_positive,0.7167174820405187,0.7167174820405187
TOX25946,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,NR-AR,1.0,1.0,0,0.0017283651920205008,True,0.0,false_negative,0.9982716348079795,0.9982716348079795
TOX14776,COP(=S)(OC)Oc1c(Cl)cc(C)cc1Cl,NR-AR,0.0,0.0,1,0.6838791537452056,True,0.0,false_positive,0.6838791537452056,0.6838791537452056
TOX3624,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)=O)cc1,NR-AR,0.0,0.0,1,0.7605224926665837,True,0.0,false_positive,0.7605224926665837,0.7605224926665837
TOX25948,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,NR-AR,0.0,0.0,1,0.6529059566245258,True,0.0,false_positive,0.6529059566245258,0.6529059566245258
TOX28773,N[C@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4C[C@H]4F)c3c2Cl)CC12CC2,NR-AR,0.0,0.0,1,0.6792602858010796,True,0.0,false_positive,0.6792602858010796,0.6792602858010796
TOX14722,Cc1c(C(=O)c2cnn(C)c2O)ccc(S(C)(=O)=O)c1C1=NOCC1,NR-AR,0.0,0.0,1,0.8129049796924006,True,0.0,false_positive,0.8129049796924006,0.8129049796924006
TOX1778,O=C(Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1,NR-AR,0.0,0.0,1,0.6518109298131054,True,0.0,false_positive,0.6518109298131054,0.6518109298131054
TOX7441,CCCCCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1,NR-AR,1.0,1.0,0,0.20514639987446434,True,0.0,false_negative,0.7948536001255356,0.7948536001255356
TOX14580,CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,NR-AR,0.0,0.0,1,0.7651592238401851,True,0.0,false_positive,0.7651592238401851,0.7651592238401851
TOX28889,OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,NR-AR,1.0,1.0,0,0.06654647404762062,True,0.0,false_negative,0.9334535259523794,0.9334535259523794
TOX2699,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,NR-AR,0.0,0.0,1,0.6530028931089444,True,0.0,false_positive,0.6530028931089444,0.6530028931089444
TOX27639,CCCCCCC#CC(=O)OC,NR-AR,0.0,0.0,1,0.5209868594828544,True,0.0,false_positive,0.5209868594828544,0.5209868594828544
TOX3005,C1CNCCN1.C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O,NR-AR,0.0,0.0,1,0.6750408006732083,True,0.0,false_positive,0.6750408006732083,0.6750408006732083
TOX7902,CC1=CC2C3CC(C=C3C)C2C1,NR-AR,0.0,0.0,1,0.7865770718025727,True,0.0,false_positive,0.7865770718025727,0.7865770718025727
TOX12655,CC1(C)CCC(=Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,NR-AR,1.0,1.0,0,0.0020514625971965977,True,0.0,false_negative,0.9979485374028034,0.9979485374028034
TOX26815,CC(C)(CO)C(O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(O)C(C)(C)CO,NR-AR,0.0,0.0,1,0.6453364605727849,True,0.0,false_positive,0.6453364605727849,0.6453364605727849
TOX22436,COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O,NR-AR,1.0,1.0,0,0.03914574953720827,True,0.0,false_negative,0.9608542504627917,0.9608542504627917
TOX21206,c1csc(-c2ccc(-c3cccs3)s2)c1,NR-AR,1.0,1.0,0,0.015318086174952537,True,0.0,false_negative,0.9846819138250474,0.9846819138250474
TOX28923,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13,NR-AR,1.0,1.0,0,0.004490249598294414,True,0.0,false_negative,0.9955097504017056,0.9955097504017056
TOX2584,CC1(C)S[C@@H]2[C@H](/N=C/N3CCCCCC3)C(=O)N2[C@H]1C(=O)O,NR-AR,1.0,1.0,0,0.1907887818212856,True,0.0,false_negative,0.8092112181787143,0.8092112181787143
TOX25652,CC(C)NCC(O)c1ccc(N)c(C#N)c1,NR-AR,0.0,0.0,1,0.8393538305500545,True,0.0,false_positive,0.8393538305500545,0.8393538305500545
TOX22324,CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O,NR-AR,1.0,1.0,0,5.6485935969703027e-05,True,0.0,false_negative,0.9999435140640303,0.9999435140640303
TOX22424,Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1,NR-AR,1.0,1.0,0,0.07601042402126777,True,0.0,false_negative,0.9239895759787322,0.9239895759787322
TOX26178,CCCOc1ccc2nc(NC(=O)OC)sc2c1,NR-AR,0.0,0.0,1,0.9709169976870121,True,0.0,false_positive,0.9709169976870121,0.9709169976870121
TOX6797,Cc1cc(C)cc(C)c1,NR-AR,1.0,1.0,0,0.03791192887620721,True,0.0,false_negative,0.9620880711237928,0.9620880711237928
TOX4915,C=C(C)C(=O)OCCCCCCCCCC,NR-AR,0.0,0.0,1,0.7994440314792167,True,0.0,false_positive,0.7994440314792167,0.7994440314792167
TOX5567,COC(=O)c1ccccc1N,NR-AR,0.0,0.0,1,0.5508107626960898,True,0.0,false_positive,0.5508107626960898,0.5508107626960898
TOX28576,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,NR-AR,1.0,1.0,0,0.0013363640703983948,True,0.0,false_negative,0.9986636359296016,0.9986636359296016
TOX28621,c1ccc(CCNc2nc(-c3ccccc3)cs2)cc1,NR-AR,1.0,1.0,0,0.05225726547166801,True,0.0,false_negative,0.947742734528332,0.947742734528332
TOX21916,CCCCOC(=O)C(=O)OCCCC,NR-AR,0.0,0.0,1,0.6955542540672197,True,0.0,false_positive,0.6955542540672197,0.6955542540672197
TOX27243,CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,NR-AR,0.0,0.0,1,0.712467889114314,True,0.0,false_positive,0.712467889114314,0.712467889114314
TOX27815,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,NR-AR-LBD,0.0,0.0,1,0.7830366161206954,True,0.0,false_positive,0.7830366161206954,0.7830366161206954
TOX4783,C=CC(=O)OCCCl,NR-AR-LBD,0.0,0.0,1,0.8981969874728957,True,0.0,false_positive,0.8981969874728957,0.8981969874728957
TOX25807,Cc1ccc(S(=O)(=O)N[C@@H](CCCCN)C(=O)CCl)cc1,NR-AR-LBD,1.0,1.0,0,0.39775504509844894,True,0.0,false_negative,0.602244954901551,0.602244954901551
TOX28493,CN1C(=O)N(c2ccccc2Br)Cc2cnc(Nc3ccc4c(c3)OCC(CO)O4)nc21,NR-AR-LBD,0.0,0.0,1,0.5772203280328833,True,0.0,false_positive,0.5772203280328833,0.5772203280328833
TOX28985,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCC[C@H]2O,NR-AR-LBD,0.0,0.0,1,0.5939926060988013,True,0.0,false_positive,0.5939926060988013,0.5939926060988013
TOX27312,N#Cc1ccc(N(CC(N)=O)CC(F)(F)F)cc1C(F)(F)F,NR-AR-LBD,1.0,1.0,0,0.08537444237679923,True,0.0,false_negative,0.9146255576232007,0.9146255576232007
TOX24995,CCn1c2ccccc2c2cc([N+](=O)[O-])ccc21,NR-AR-LBD,1.0,1.0,0,0.17427334578654707,True,0.0,false_negative,0.8257266542134529,0.8257266542134529
TOX294,CC(=O)Nc1ccc(C(=O)CCl)cc1,NR-AR-LBD,1.0,1.0,0,0.1572656246624111,True,0.0,false_negative,0.8427343753375889,0.8427343753375889
TOX25375,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1,NR-AR-LBD,0.0,0.0,1,0.668137932887128,True,0.0,false_positive,0.668137932887128,0.668137932887128
TOX28853,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,NR-AR-LBD,0.0,0.0,1,0.5306932542237636,True,0.0,false_positive,0.5306932542237636,0.5306932542237636
TOX29323,CC[n+]1ccccc1,NR-AR-LBD,1.0,1.0,0,0.07303843362843887,True,0.0,false_negative,0.9269615663715611,0.9269615663715611
TOX24658,N=C1NC(=N)c2ccccc21,NR-AR-LBD,1.0,1.0,0,0.32003967983062254,True,0.0,false_negative,0.6799603201693775,0.6799603201693775
TOX4834,O=C/C=C/c1ccccc1,NR-AR-LBD,1.0,1.0,0,0.08754728581876597,True,0.0,false_negative,0.912452714181234,0.912452714181234
TOX12514,O=Cc1ccccc1C=O,NR-AR-LBD,1.0,1.0,0,0.03562868627659475,True,0.0,false_negative,0.9643713137234052,0.9643713137234052
TOX3775,O=C1[N-]C(=O)C(c2ccccc2)(c2ccccc2)N1,NR-AR-LBD,0.0,0.0,1,0.5142127067452948,True,0.0,false_positive,0.5142127067452948,0.5142127067452948
TOX27874,C=C1C[C@]23CC[C@@H]4[C@](C)(C(=O)O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CCC[C@]4(C)[C@@H]2C[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]2OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1C3,NR-AR-LBD,0.0,0.0,1,0.8525340720215342,True,0.0,false_positive,0.8525340720215342,0.8525340720215342
TOX20712,CC[Sn](Br)(CC)CC,NR-AR-LBD,1.0,1.0,0,0.15366347661064872,True,0.0,false_negative,0.8463365233893513,0.8463365233893513
TOX2366,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,NR-AR-LBD,0.0,0.0,1,0.8115468721318263,True,0.0,false_positive,0.8115468721318263,0.8115468721318263
TOX26235,Cc1ccc2c(Br)cc(Br)c(O)c2n1,NR-AR-LBD,0.0,0.0,1,0.5607749982854973,True,0.0,false_positive,0.5607749982854973,0.5607749982854973
TOX3179,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,NR-AR-LBD,0.0,0.0,1,0.8283723740510928,True,0.0,false_positive,0.8283723740510928,0.8283723740510928
TOX24624,C=CC(=O)OCCCCCCCC,NR-AR-LBD,0.0,0.0,1,0.6920090442951727,True,0.0,false_positive,0.6920090442951727,0.6920090442951727
TOX1384,FC(Cl)(Cl)Cl,NR-AR-LBD,1.0,1.0,0,0.007401388009959199,True,0.0,false_negative,0.9925986119900408,0.9925986119900408
TOX2934,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,NR-AR-LBD,1.0,1.0,0,0.06961793055356266,True,0.0,false_negative,0.9303820694464373,0.9303820694464373
TOX26274,CC(O)C(=O)O.CCOc1ccc2nc3cc(N)ccc3c(N)c2c1,NR-AR-LBD,1.0,1.0,0,0.20349954337604464,True,0.0,false_negative,0.7965004566239553,0.7965004566239553
TOX11089,O=C1OC2(c3cc(Br)c(O)c(Br)c3Oc3c2cc(Br)c(O)c3Br)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,NR-AR-LBD,0.0,0.0,1,0.5092980071756817,True,0.0,false_positive,0.5092980071756817,0.5092980071756817
TOX25474,COC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,NR-AR-LBD,0.0,0.0,1,0.9973037860708434,True,0.0,false_positive,0.9973037860708434,0.9973037860708434
TOX24846,O=Cc1ccc(Cl)c([N+](=O)[O-])c1,NR-AR-LBD,0.0,0.0,1,0.5803522039771408,True,0.0,false_positive,0.5803522039771408,0.5803522039771408
TOX25948,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,NR-AR-LBD,0.0,0.0,1,0.8629620767692784,True,0.0,false_positive,0.8629620767692784,0.8629620767692784
TOX2425,O=C(c1ccc(O)cc1)c1ccc(O)cc1,NR-AR-LBD,0.0,0.0,1,0.8481852846468209,True,0.0,false_positive,0.8481852846468209,0.8481852846468209
TOX28773,N[C@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4C[C@H]4F)c3c2Cl)CC12CC2,NR-AR-LBD,0.0,0.0,1,0.9280429835771282,True,0.0,false_positive,0.9280429835771282,0.9280429835771282
TOX23709,CC1=C2C[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]2CC[C@]12O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,NR-AR-LBD,0.0,0.0,1,0.9581430809129253,True,0.0,false_positive,0.9581430809129253,0.9581430809129253
TOX28889,OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,NR-AR-LBD,1.0,1.0,0,0.006189778758328999,True,0.0,false_negative,0.993810221241671,0.993810221241671
TOX25965,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](OC(=O)OCC)c1ccnc2ccc(OC)cc12,NR-AR-LBD,1.0,1.0,0,0.02612877203440005,True,0.0,false_negative,0.9738712279656,0.9738712279656
TOX24623,C=CC(=O)OCCCCO,NR-AR-LBD,0.0,0.0,1,0.890990954950994,True,0.0,false_positive,0.890990954950994,0.890990954950994
TOX26815,CC(C)(CO)C(O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(O)C(C)(C)CO,NR-AR-LBD,0.0,0.0,1,0.9596915744370028,True,0.0,false_positive,0.9596915744370028,0.9596915744370028
TOX21206,c1csc(-c2ccc(-c3cccs3)s2)c1,NR-AR-LBD,1.0,1.0,0,0.014412337602877813,True,0.0,false_negative,0.9855876623971221,0.9855876623971221
